x11,x12,x21,x22,x31,x32,x41,x42,x51,x52,x61,x62,x71,x72,x81,x82,x91,x92,x101,x102,x111,x112,x121,x122,x131,x132,x141,x142,x151,x152,x161,x162,x171,x172,x181,x182,target
-0.276489677,-0.019583958,-0.250773856,0.011277308,-0.232863798,0.012104932,-0.202525646,0.013928892,-0.150194714,0.060487221,0.044530542,0.083416561,0.125097758,0.063056188,0.347328828,0.041101331,0.401415336,0.010544448,0.375444982,-0.028558387,0.285453548,-0.046426261,0.235591546,-0.057283668,0.072268486,-0.044033549,-0.100942163,-0.038719848,-0.118175358,-0.017552808,-0.153645082,0.037198581,-0.172931888,-0.053026702,-0.228588844,-0.027930279,S_richar
-0.275703825,-0.021461649,-0.249906693,0.01310358,-0.231708859,0.015310115,-0.201342469,0.014844737,-0.162079251,0.059039796,0.042527753,0.085613541,0.136723735,0.061758351,0.346883576,0.036603107,0.398561253,0.015880857,0.367503243,-0.029170271,0.289561367,-0.047112831,0.23862755,-0.058272627,0.074368266,-0.043552438,-0.10063353,-0.038724927,-0.11742985,-0.014826614,-0.152251931,0.034496547,-0.178115922,-0.052585272,-0.225584413,-0.030944002,S_richar
-0.272489708,-0.02627716,-0.249192604,0.007780469,-0.236279713,0.009146194,-0.203176844,0.009776562,-0.17199656,0.058247642,0.053454163,0.094095657,0.155393926,0.068323124,0.34517453,0.031996536,0.406534692,0.002189665,0.363001917,-0.03296529,0.280219533,-0.035453185,0.22824585,-0.050088554,0.068683617,-0.0424263,-0.10006465,-0.034420492,-0.112304546,-0.01743436,-0.154388925,0.03738806,-0.172229713,-0.048321407,-0.228584963,-0.031557161,S_richar
-0.277083564,-0.026857318,-0.251657269,0.008540643,-0.23366001,0.010415615,-0.202187357,0.012015459,-0.1563818,0.055981473,0.066472621,0.085074955,0.149051954,0.060926344,0.348429769,0.038861801,0.399436129,0.008623664,0.365038129,-0.026590775,0.281717313,-0.038342978,0.232026658,-0.053036436,0.063817056,-0.045094306,-0.106651902,-0.03709862,-0.119700508,-0.016624388,-0.152255798,0.037929166,-0.172015619,-0.049229098,-0.234395803,-0.0254952,S_richar
-0.287997318,-0.025167068,-0.255972247,0.010963086,-0.23892009,0.013205219,-0.202407184,0.015231038,-0.155679488,0.060930065,0.065922043,0.082784988,0.143595732,0.067320357,0.357310401,0.035746408,0.388633213,0.008636587,0.361470311,-0.027548211,0.276202157,-0.038757275,0.22985451,-0.050403633,0.079108584,-0.043859261,-0.095959438,-0.037040238,-0.112739176,-0.014960657,-0.138980446,0.031553874,-0.174061197,-0.060492218,-0.239380367,-0.028143061,S_richar
-0.283639538,-0.024959259,-0.247890515,0.008020695,-0.232767005,0.011897347,-0.202807831,0.012187696,-0.163452701,0.059992448,0.052331873,0.103639032,0.157624475,0.079926367,0.350519652,0.037722844,0.399923032,0.00130439,0.358140779,-0.032928258,0.282982097,-0.04036507,0.225610574,-0.053014291,0.068295069,-0.057130562,-0.104499494,-0.036689806,-0.117101219,-0.015227963,-0.155507748,0.034226182,-0.169546723,-0.05351876,-0.218214776,-0.035083032,S_richar
-0.276300609,-0.01982962,-0.246770598,0.00895989,-0.228971515,0.011728694,-0.204100083,0.014194821,-0.159917664,0.054733899,0.048474221,0.089955115,0.146391149,0.064519745,0.357574773,0.041273412,0.402012826,0.005764735,0.366810237,-0.031616514,0.279792847,-0.040242176,0.222792405,-0.050165694,0.074387354,-0.047311141,-0.105552291,-0.037791211,-0.120521646,-0.015929323,-0.155529786,0.033323618,-0.173381642,-0.052552126,-0.227189979,-0.029016125,S_richar
-0.281994613,-0.013852742,-0.248838546,0.012491534,-0.234089345,0.013245012,-0.204746991,0.018027003,-0.163891174,0.054628469,0.052805518,0.0903251,0.154267937,0.065928701,0.3460647,0.042848671,0.398610228,0.011024722,0.361292265,-0.030307595,0.279758134,-0.042675492,0.234291471,-0.053213685,0.076637565,-0.054686284,-0.104795107,-0.04094616,-0.119073696,-0.018673902,-0.153052706,0.035457881,-0.169601368,-0.059039221,-0.223644272,-0.030582012,S_richar
-0.288954712,-0.020981654,-0.259282526,0.010882666,-0.243330512,0.010860988,-0.204577761,0.015362072,-0.156645434,0.067708337,0.064438453,0.090180855,0.164683015,0.074075554,0.342438207,0.044191158,0.390235123,0.007659952,0.358274184,-0.031033171,0.273931131,-0.037745119,0.230606534,-0.053633193,0.077900833,-0.06252039,-0.095275109,-0.041767701,-0.111194332,-0.021233848,-0.143014706,0.03806375,-0.17050009,-0.055335187,-0.229732298,-0.034735069,S_richar
-0.281736451,-0.022719695,-0.252717534,0.009570388,-0.238571845,0.011799899,-0.204931381,0.017526816,-0.161151221,0.058972792,0.057934357,0.091802249,0.154986218,0.065746938,0.339020425,0.037194306,0.403690051,6.84E-05,0.352048415,-0.03195475,0.280187387,-0.036031684,0.240746683,-0.048219237,0.079275878,-0.040852351,-0.10341412,-0.036819029,-0.113678841,-0.014987989,-0.145700027,0.036675321,-0.177098404,-0.061646056,-0.228889591,-0.036126354,S_richar
-0.287638358,-0.028341791,-0.258416457,0.004310011,-0.242445369,0.008372255,-0.201948752,0.015155346,-0.161151064,0.06570489,0.059425217,0.103351593,0.158220123,0.076888379,0.347168422,0.03847033,0.393435501,-0.0016487,0.357132339,-0.037567742,0.273199974,-0.041915134,0.230230567,-0.050506188,0.077895853,-0.044118177,-0.095147738,-0.030096072,-0.112705589,-0.016381234,-0.141331613,0.038496441,-0.165662576,-0.06063551,-0.230260479,-0.039538696,S_richar
-0.281280778,-0.030981319,-0.25792691,0.006985554,-0.242597477,0.010639318,-0.203056646,0.018767316,-0.162154756,0.060611938,0.066986987,0.099698124,0.167909402,0.073223268,0.345788145,0.03819579,0.391639718,0.002150273,0.352561637,-0.035036469,0.283524693,-0.039179493,0.228260393,-0.046537662,0.067862771,-0.054649228,-0.099455983,-0.036558572,-0.112602996,-0.015392724,-0.151837054,0.045882858,-0.166825272,-0.058450524,-0.226795874,-0.039368448,S_richar
-0.284116742,-0.027423855,-0.258244844,0.006332816,-0.240518368,0.008013246,-0.201044612,0.016222117,-0.158703768,0.06495869,0.068281544,0.099882765,0.166719954,0.075672837,0.344663197,0.038876451,0.39075269,0.000764386,0.356022765,-0.033832854,0.278019054,-0.036753077,0.22989773,-0.048024942,0.069711446,-0.056492549,-0.099867468,-0.036797811,-0.11505113,-0.018111145,-0.147736268,0.043631603,-0.169318015,-0.059027157,-0.229467165,-0.037891521,S_richar
-0.276927439,-0.018326679,-0.256305551,0.010332461,-0.24361886,0.008244333,-0.201654006,0.014619572,-0.157054717,0.059134005,0.067340871,0.092520025,0.146940156,0.072628791,0.366270035,0.038840468,0.392842155,0.005536583,0.364835132,-0.028418258,0.259097345,-0.04070034,0.224243697,-0.054503483,0.077233798,-0.040453829,-0.106513757,-0.043790168,-0.109686737,-0.021899806,-0.144757535,0.038862664,-0.166896076,-0.060684382,-0.235388512,-0.031941957,S_richar
-0.283991247,-0.035061916,-0.259582912,0.004638318,-0.243556352,0.00846169,-0.204714042,0.015810289,-0.157102356,0.068086586,0.059297976,0.094805435,0.155728383,0.072432232,0.357760533,0.029564319,0.39009005,-0.008105453,0.366276679,-0.03425207,0.257550825,-0.033998219,0.221065743,-0.039196252,0.096573499,-0.035983954,-0.098171783,-0.034196354,-0.110841581,-0.0132486,-0.140111432,0.042415264,-0.172023749,-0.064914897,-0.234248234,-0.037256419,S_richar
-0.27891687,-0.021317231,-0.254884968,0.009027791,-0.239367254,0.010168587,-0.200631926,0.0106997,-0.158924101,0.065357837,0.058771433,0.09834842,0.154118011,0.072608934,0.357610027,0.036282903,0.401677162,0.004146932,0.358997576,-0.028804431,0.265807101,-0.038740932,0.222144944,-0.049983631,0.079587416,-0.052428095,-0.102797314,-0.038339213,-0.113224601,-0.022575203,-0.147477974,0.029437862,-0.169759133,-0.052066896,-0.232729528,-0.031823334,S_richar
-0.277850708,-0.016888874,-0.253927991,0.00894698,-0.23995569,0.008612406,-0.202620184,0.010823051,-0.156220819,0.067178617,0.055727367,0.096258994,0.15610813,0.072101179,0.357224949,0.037759853,0.403010239,0.00403999,0.36024336,-0.030658955,0.265320866,-0.037696989,0.221554483,-0.049073365,0.080128709,-0.051888398,-0.10438171,-0.038138335,-0.114913484,-0.023902327,-0.1493503,0.02973928,-0.173026519,-0.050471599,-0.227070698,-0.036741507,S_richar
-0.28798136,-0.019996158,-0.254442054,0.011691491,-0.238794825,0.011872945,-0.202342372,0.017510395,-0.158520202,0.062359683,0.062876592,0.088394687,0.14924088,0.063311194,0.363453726,0.034489255,0.395082326,0.006162253,0.364149395,-0.025495632,0.25989573,-0.031916988,0.223533248,-0.045378826,0.080155281,-0.052251432,-0.097302954,-0.043870294,-0.110553023,-0.025764995,-0.142541805,0.033854041,-0.167596982,-0.055118049,-0.238311601,-0.02985357,S_richar
-0.273356674,-0.016979545,-0.245286265,0.010183706,-0.233598582,0.010830906,-0.201330869,0.014418471,-0.16645753,0.055664704,0.051058262,0.087166209,0.140985906,0.062028008,0.361941534,0.038000919,0.412257502,0.008323527,0.370462797,-0.028067405,0.265105747,-0.036776002,0.226548728,-0.047205694,0.06316942,-0.053353037,-0.110602935,-0.041328412,-0.117991988,-0.021901193,-0.150585985,0.032737065,-0.166347093,-0.047665486,-0.225971977,-0.026076741,S_richar
-0.289071187,-0.016726033,-0.261393494,0.006878988,-0.237921064,0.00909954,-0.205889841,0.013486607,-0.17189381,0.064864253,0.054296526,0.108379161,0.161155703,0.081010512,0.355703772,0.03262554,0.398540421,-0.003520623,0.351703343,-0.037861417,0.268391979,-0.03603651,0.219296101,-0.040498306,0.082646483,-0.053793826,-0.08611856,-0.041598898,-0.101125109,-0.024564798,-0.14828329,0.02865693,-0.158681938,-0.054681588,-0.231356036,-0.03571953,S_richar
-0.279692022,-0.02438192,-0.25134041,0.009464738,-0.233308149,0.011481425,-0.202424592,0.010992888,-0.151582136,0.064445061,0.057062514,0.094058804,0.1560087,0.06612485,0.352683559,0.039619894,0.396131542,0.008980826,0.365605409,-0.032847315,0.271020742,-0.036121641,0.230712579,-0.054503937,0.073202431,-0.050210908,-0.108041027,-0.036155416,-0.121613615,-0.020579892,-0.153461673,0.036917777,-0.17437032,-0.054381841,-0.22659353,-0.032903393,S_richar
-0.277256742,-0.024223003,-0.249097089,0.009350574,-0.234411573,0.011562905,-0.198830934,0.012331099,-0.163347499,0.058318792,0.058531598,0.091393315,0.158431137,0.065101742,0.358427379,0.038337171,0.399922066,0.008012083,0.363397663,-0.02982424,0.265977754,-0.037609122,0.227678354,-0.054332049,0.073297355,-0.045264508,-0.106904973,-0.036017508,-0.120142835,-0.01733833,-0.153542679,0.036645694,-0.175958758,-0.053841817,-0.226170225,-0.032602801,S_richar
-0.272601523,-0.007367023,-0.246945938,0.013876435,-0.233281636,0.011776861,-0.200251474,0.012452071,-0.16379838,0.052434805,0.065093801,0.090019881,0.142798689,0.07408107,0.360394674,0.032824119,0.391588951,-0.00718684,0.36453444,-0.030024199,0.277053438,-0.025276357,0.227984941,-0.03302398,0.09389053,-0.050831871,-0.116395248,-0.051133366,-0.1268505,-0.029284728,-0.159018901,0.025700428,-0.177954588,-0.05220499,-0.226241275,-0.026832315,S_richar
-0.280565093,-0.022242599,-0.250504778,0.012566071,-0.233996925,0.011131038,-0.202674366,0.012564879,-0.157089786,0.058502567,0.05959079,0.087457368,0.163389128,0.061785912,0.344480448,0.039777625,0.395608965,0.006214647,0.361602459,-0.026173808,0.279312927,-0.039795035,0.232657156,-0.05028991,0.075285172,-0.042831409,-0.105325755,-0.039576274,-0.122277076,-0.019386358,-0.148564673,0.03696347,-0.177466868,-0.056167267,-0.233461727,-0.030500918,S_richar
-0.271889723,-0.007198927,-0.251975497,0.007949603,-0.23531373,0.00805668,-0.201951934,0.00494296,-0.164013619,0.068491331,0.057444236,0.094883365,0.147589498,0.070454305,0.354453563,0.0384309,0.38468963,0.00196179,0.359874399,-0.0281973,0.289891032,-0.035299008,0.246647055,-0.048903113,0.063424277,-0.056713411,-0.104988496,-0.042781347,-0.118411461,-0.027860289,-0.153738052,0.025249181,-0.171643855,-0.044887215,-0.230087321,-0.028579502,S_richar
-0.261352784,-0.021054416,-0.24676323,0.008860475,-0.228767869,0.009959224,-0.208322115,0.01224543,-0.169672339,0.056425532,0.054855232,0.09591884,0.149475072,0.070193518,0.353280715,0.041446893,0.398634276,0.002809458,0.36245896,-0.031775516,0.283220883,-0.037321842,0.23870736,-0.059847176,0.06965301,-0.048114672,-0.11381188,-0.036282835,-0.125718607,-0.020611946,-0.162585952,0.034782189,-0.178659865,-0.045525901,-0.214630867,-0.032107253,S_richar
-0.270541773,-0.032193154,-0.255408438,0.008584419,-0.242544748,0.009458676,-0.205460279,0.013765458,-0.169216157,0.059765453,0.066548075,0.094457454,0.154956745,0.071834931,0.346886346,0.038554354,0.397477973,-0.001140435,0.357365091,-0.030904917,0.276805844,-0.039153832,0.236078689,-0.051263913,0.074485756,-0.048525835,-0.104041108,-0.033620516,-0.114403747,-0.018615177,-0.152832956,0.038012812,-0.170404995,-0.045883936,-0.225750317,-0.033131841,S_richar
-0.274852154,-0.030425188,-0.252578533,0.007132218,-0.237235481,0.007159991,-0.207154481,0.013285604,-0.164675232,0.048314299,0.054627116,0.079826362,0.160833313,0.061468323,0.367649771,0.034929271,0.40173911,0.001565124,0.366397808,-0.028123708,0.262810544,-0.035588749,0.219379913,-0.046147938,0.067745548,-0.03396179,-0.09725928,-0.026189879,-0.111261991,-0.009195979,-0.146581358,0.036329155,-0.175747404,-0.05411361,-0.233837209,-0.026263508,S_richar
-0.28033652,-0.030555249,-0.253945411,0.007733985,-0.237016928,0.009167126,-0.204686323,0.012043255,-0.156764073,0.050213126,0.06031125,0.079625568,0.163258006,0.062058202,0.364610586,0.033115536,0.398301683,0.00828544,0.362706171,-0.026873474,0.264184131,-0.038560031,0.224129222,-0.047544324,0.070382877,-0.034292566,-0.104957468,-0.030120212,-0.117147782,-0.011583332,-0.146080365,0.036291003,-0.171251141,-0.052777149,-0.235697914,-0.026226903,S_richar
-0.285987289,-0.026958099,-0.257822763,0.008992625,-0.242236925,0.010408599,-0.197781484,0.018372249,-0.157746626,0.053450751,0.056207567,0.076816496,0.15042972,0.055907235,0.352355907,0.038879393,0.38459286,0.008410072,0.366160661,-0.026657392,0.288391267,-0.035680349,0.236678013,-0.050199305,0.071614709,-0.049479483,-0.100898353,-0.031761119,-0.116479841,-0.01156857,-0.146234004,0.034846006,-0.170332265,-0.045927191,-0.230911156,-0.027851917,S_richar
-0.271482232,-0.022389092,-0.249248989,0.015014348,-0.237329724,0.014489673,-0.204875556,0.017097253,-0.153516189,0.061305341,0.063022183,0.081676818,0.13289507,0.062051885,0.34663049,0.043589505,0.402781715,0.009511857,0.369760346,-0.022828411,0.280742581,-0.041837528,0.234383186,-0.055951212,0.070989864,-0.054238626,-0.112525695,-0.042268485,-0.11849551,-0.023451027,-0.156146938,0.0388243,-0.171174163,-0.051439277,-0.226410441,-0.029157324,S_richar
-0.278494989,-0.035086082,-0.253604759,0.005564521,-0.23773264,0.009990433,-0.207862331,0.014797299,-0.141155556,0.06059405,0.062234356,0.080111064,0.138703675,0.062186415,0.357374727,0.03412959,0.398354103,-0.002740087,0.361109227,-0.029747506,0.279296934,-0.035961396,0.239501207,-0.043044759,0.069282447,-0.031680763,-0.112717619,-0.028613138,-0.121253085,-0.008852389,-0.152465689,0.036293675,-0.172012983,-0.054201316,-0.228557023,-0.033739612,S_richar
-0.281422013,-0.034421716,-0.257803948,0.006804359,-0.241933236,0.009839293,-0.204845613,0.01632824,-0.154274663,0.056114919,0.075059901,0.075926028,0.164053249,0.05963511,0.356022343,0.031746147,0.397532169,0.00456748,0.35871924,-0.025337984,0.269896257,-0.034096952,0.220787011,-0.046905394,0.074438992,-0.029779019,-0.104442472,-0.031284225,-0.115294521,-0.00708057,-0.147811384,0.042285438,-0.171877274,-0.061623849,-0.236804038,-0.032717306,S_richar
-0.280659322,-0.036661238,-0.260823443,0.009654334,-0.24085791,0.010517499,-0.208246073,0.013744567,-0.163158728,0.064802271,0.064715681,0.094646704,0.15698078,0.064077886,0.356934323,0.025428273,0.388745038,0.004959986,0.350144276,-0.027631012,0.277967379,-0.041648817,0.240069732,-0.048748435,0.07385089,-0.032297971,-0.098863774,-0.034286066,-0.112354162,-0.01667658,-0.152901895,0.037960802,-0.163526891,-0.053445293,-0.228015899,-0.034396908,S_richar
-0.284288111,-0.038326749,-0.264132883,0.007936405,-0.248759456,0.008056538,-0.205259886,0.016072651,-0.159453707,0.057437081,0.06069523,0.084752241,0.168508572,0.057397529,0.35583883,0.028086338,0.39194951,-0.002390911,0.36909487,-0.03076207,0.261471187,-0.029033472,0.223127072,-0.042141014,0.074387735,-0.0279278,-0.099853802,-0.029252136,-0.105163474,-0.006233936,-0.143964308,0.042165723,-0.163649223,-0.065591565,-0.230548157,-0.030244853,S_richar
-0.276771115,-0.026421582,-0.255809934,-1.51E-06,-0.23657549,0.00276874,-0.202522277,0.006876953,-0.173843449,0.06571493,0.058698089,0.119608838,0.145627131,0.089226143,0.369687483,0.025066049,0.403335879,-0.012203899,0.363178451,-0.039918094,0.261261116,-0.033050473,0.219814771,-0.038581922,0.058598087,-0.050322263,-0.097982573,-0.035531214,-0.109664807,-0.020627635,-0.144637878,0.031450952,-0.160194146,-0.046771974,-0.222199336,-0.037282043,S_richar
-0.277194175,-0.036909973,-0.257884843,0.005328974,-0.243048059,0.00736344,-0.204909374,0.009270394,-0.170737532,0.057794488,0.06031419,0.09884127,0.161791336,0.068630876,0.356464585,0.031547775,0.402832282,-0.00682844,0.358209836,-0.03623633,0.271365956,-0.035755966,0.222614307,-0.043961769,0.059612954,-0.032476012,-0.084405808,-0.025313712,-0.107603834,-0.010351679,-0.149675679,0.038605194,-0.165028411,-0.052382101,-0.232717729,-0.037166429,S_richar
-0.269872887,-0.019014301,-0.25005111,0.005843996,-0.2342364,0.006691829,-0.202528138,0.007070626,-0.157765151,0.059693343,0.044895432,0.100940616,0.144112547,0.07453649,0.356424456,0.034370369,0.403346581,-0.002765288,0.369529382,-0.037620187,0.271508355,-0.033624506,0.223312019,-0.046780788,0.081790581,-0.04511165,-0.103703733,-0.036544838,-0.116482188,-0.020044601,-0.153640524,0.032157989,-0.177084906,-0.048409634,-0.229554315,-0.031389464,S_richar
-0.282022221,-0.017263096,-0.256526022,0.013820084,-0.239090899,0.0141989,-0.199902676,0.017229264,-0.163740487,0.059451231,0.053930801,0.077258675,0.148171662,0.055312608,0.349087958,0.042210029,0.39551482,0.012684162,0.365802589,-0.025028508,0.281025536,-0.037762403,0.233407179,-0.054056984,0.07638337,-0.053099882,-0.104898831,-0.039586342,-0.118400133,-0.020252553,-0.148012482,0.03798172,-0.163428281,-0.056119124,-0.227301883,-0.02697778,S_richar
-0.278928506,-0.020771404,-0.260504315,-0.00075467,-0.245664915,0.00166914,-0.195470154,0.002842893,-0.163374572,0.075449116,0.055943006,0.103080614,0.167070533,0.075538715,0.348676346,0.036655118,0.403396351,-0.000690012,0.363841729,-0.034696403,0.263439855,-0.037039752,0.21881794,-0.047264206,0.074093844,-0.050982574,-0.099571328,-0.03892741,-0.110836955,-0.023769041,-0.147262751,0.030636885,-0.161783487,-0.045585338,-0.231882621,-0.025391672,S_richar
-0.292873358,-0.01919088,-0.26347449,0.01375093,-0.248624869,0.013888819,-0.201139407,0.017294355,-0.154031354,0.062285761,0.059605302,0.085038134,0.172707346,0.056378283,0.342190692,0.043059619,0.389968699,0.0137898,0.354689002,-0.025140411,0.274562966,-0.034777275,0.236137635,-0.055911047,0.075744206,-0.054412536,-0.096678421,-0.038178736,-0.111659568,-0.023458383,-0.135945588,0.032752701,-0.164802511,-0.059587995,-0.236376281,-0.02758114,S_richar
-0.281351849,-0.024481147,-0.259710199,0.012500947,-0.242822538,0.012777812,-0.198997333,0.012492862,-0.160743905,0.066639781,0.050571384,0.092845581,0.156218688,0.065473558,0.359715522,0.038363355,0.39418565,0.006813783,0.362497329,-0.029329885,0.268702119,-0.04173416,0.229340295,-0.048568907,0.067439441,-0.048543186,-0.095443708,-0.040002891,-0.110792527,-0.021855425,-0.141629639,0.033001804,-0.164116906,-0.054508046,-0.233061825,-0.031885836,S_richar
-0.278605181,-0.016954436,-0.256553358,0.010540971,-0.240128925,0.011149208,-0.198227777,0.011698112,-0.167062102,0.063998538,0.060462795,0.089067087,0.146150297,0.066362586,0.359084261,0.041545895,0.401664354,0.002004967,0.364869031,-0.028041482,0.265918984,-0.037116706,0.217787661,-0.048125542,0.080817029,-0.054395168,-0.096444604,-0.039494841,-0.109722779,-0.022133489,-0.149022493,0.037186614,-0.170053304,-0.05044477,-0.230933888,-0.036847543,S_richar
-0.282015692,-0.017185105,-0.255102229,0.019279794,-0.237434001,0.017905569,-0.191115188,0.015668654,-0.160103767,0.058937605,0.05709548,0.073473606,0.154740311,0.056008777,0.348944847,0.045230582,0.394291277,0.016526456,0.371865531,-0.021929029,0.266871127,-0.035615329,0.234736126,-0.054713422,0.07871435,-0.059778748,-0.106975656,-0.042030442,-0.118876606,-0.022776212,-0.145597965,0.031003194,-0.174446704,-0.058379839,-0.23559124,-0.02162611,S_richar
-0.284243396,-0.019072397,-0.259787522,0.013645265,-0.245562408,0.01470483,-0.192963683,0.015190354,-0.155749651,0.057156899,0.05052708,0.087679567,0.141612049,0.059276942,0.360585446,0.038391903,0.394635652,0.003737927,0.370315251,-0.026968076,0.272753932,-0.034518599,0.231410101,-0.047896309,0.063681938,-0.046656762,-0.095596965,-0.039922429,-0.114495633,-0.020446241,-0.141282848,0.031914706,-0.165390898,-0.055419192,-0.230448445,-0.030798388,S_richar
-0.27755277,-0.035092246,-0.255812328,-0.000499388,-0.243785453,0.00571018,-0.203568516,0.016330144,-0.161765177,0.059272721,0.053826176,0.082339862,0.138863456,0.061278414,0.369357526,0.02603066,0.402020093,-0.001788691,0.378235102,-0.034394474,0.261189708,-0.03193201,0.214871275,-0.038612724,0.07551636,-0.030397625,-0.100058039,-0.028703063,-0.114527994,-0.002671059,-0.145304729,0.03527567,-0.16631824,-0.053794672,-0.22518645,-0.028351698,S_richar
-0.279399444,-0.032393282,-0.25838569,0.001715109,-0.24067636,0.006065307,-0.205200058,0.012790306,-0.162744278,0.061232671,0.056475807,0.079986032,0.155977336,0.054505053,0.354491636,0.027271982,0.396639434,0.000501449,0.371627829,-0.031720654,0.272605732,-0.028002267,0.233352754,-0.042728876,0.060991727,-0.032735944,-0.099495099,-0.024443308,-0.11180263,-0.004928902,-0.150302309,0.035783724,-0.168150843,-0.05168926,-0.226005543,-0.03120914,S_richar
-0.290355682,-0.026941456,-0.258948818,0.009838975,-0.241902496,0.011182709,-0.199524543,0.009248644,-0.169640663,0.058843106,0.056498048,0.082473142,0.159248172,0.054419056,0.362094068,0.032394756,0.392622804,0.003391183,0.365642363,-0.029349488,0.26778682,-0.033366042,0.224923435,-0.042025808,0.072363164,-0.035052954,-0.090898366,-0.029704899,-0.100912295,-0.016501272,-0.145482651,0.030135636,-0.174496237,-0.047113005,-0.229017121,-0.031872284,S_richar
-0.279686818,-0.022502805,-0.256056904,0.009644304,-0.235751194,0.008509018,-0.197545187,0.015099794,-0.157065323,0.062311949,0.042417333,0.090433861,0.158766957,0.063549008,0.360971831,0.036222114,0.399639721,-0.000865023,0.367390932,-0.031076047,0.268424875,-0.031358444,0.227074934,-0.042141875,0.069760114,-0.044975346,-0.106252946,-0.043848336,-0.115109449,-0.020071832,-0.151756566,0.027095419,-0.169204282,-0.050516513,-0.226018028,-0.025509247,S_richar
-0.284739573,-0.020969797,-0.246795602,0.014086168,-0.232707208,0.016648402,-0.192278428,0.017001068,-0.145962185,0.057842467,0.02994826,0.08432029,0.111577293,0.059247867,0.362674665,0.04158881,0.398228542,0.009332407,0.384955689,-0.027409372,0.276267684,-0.0391887,0.231643998,-0.056120187,0.0733971,-0.04854012,-0.101408578,-0.041089124,-0.11242757,-0.021917772,-0.136764924,0.030245989,-0.175654403,-0.052588928,-0.239954761,-0.022489469,S_progra
-0.288186169,-0.012172208,-0.255383349,0.010801208,-0.236097067,0.010401084,-0.190342143,0.00656065,-0.154824363,0.066122321,0.034793794,0.087259584,0.120160387,0.061834163,0.363785647,0.037916559,0.408969542,0.00705091,0.3739655,-0.028887771,0.262862522,-0.035729202,0.220144738,-0.047866851,0.0840372,-0.048401,-0.093452631,-0.04468366,-0.102247394,-0.026643259,-0.126352022,0.021160168,-0.163032531,-0.049037889,-0.258801662,-0.015684807,S_progra
-0.291693192,-0.028039643,-0.255660241,0.007746246,-0.239781724,0.012156371,-0.192648603,0.016942082,-0.152546819,0.068550702,0.039118582,0.095095762,0.130910966,0.070458177,0.358889623,0.039964065,0.395566168,0.003875699,0.370145604,-0.033433015,0.274857482,-0.037590386,0.223952886,-0.053306544,0.07258818,-0.055025826,-0.093339281,-0.038928466,-0.097595583,-0.020380863,-0.128844756,0.039479315,-0.170557826,-0.054422186,-0.243361464,-0.03314149,S_progra
-0.29212969,-0.034869341,-0.255032645,0.006703089,-0.243402341,0.010653219,-0.194776932,0.018314533,-0.150002225,0.065313848,0.034913703,0.103284776,0.127655836,0.072118192,0.362573452,0.033502781,0.39658915,-0.004871883,0.367241309,-0.033658361,0.271451067,-0.034869788,0.226940393,-0.049564399,0.074053119,-0.049426693,-0.086115768,-0.034900646,-0.094046314,-0.018568009,-0.132168913,0.037004037,-0.16626355,-0.053493336,-0.24747965,-0.032672019,S_progra
-0.280464517,-0.021333211,-0.248551503,0.008808953,-0.232967451,0.008290848,-0.192884883,0.009604151,-0.155507894,0.06193194,0.024722406,0.089470506,0.124043009,0.066721651,0.36174462,0.036114551,0.408955652,-0.004314119,0.371420333,-0.035446102,0.28147169,-0.031272967,0.236305286,-0.043895504,0.059968004,-0.044774429,-0.10855294,-0.039728665,-0.111942059,-0.017539264,-0.136814317,0.031284294,-0.169995047,-0.045637202,-0.230950388,-0.028285431,S_progra
-0.283145141,-0.017711038,-0.245773075,0.01072913,-0.231210468,0.011687598,-0.192358019,0.014716346,-0.150859218,0.055852668,0.029795477,0.081687075,0.121112543,0.059380438,0.37229071,0.047596185,0.407026357,0.011153576,0.377797052,-0.029501378,0.267396457,-0.043042988,0.226489962,-0.056832023,0.060910487,-0.049535766,-0.094704362,-0.032302538,-0.110723578,-0.016681278,-0.136486815,0.033161338,-0.179443542,-0.054081615,-0.238114828,-0.02627573,S_progra
-0.292262337,-0.016923009,-0.252375076,0.010979222,-0.239133404,0.011141354,-0.19230459,0.01240466,-0.149118453,0.05961092,0.038797894,0.089225167,0.128553908,0.066311733,0.357741904,0.042478361,0.396068054,0.003759778,0.37443939,-0.031187165,0.280202561,-0.037950026,0.226473282,-0.051340832,0.065844855,-0.047091365,-0.092798011,-0.038158083,-0.100937815,-0.022363225,-0.131372479,0.030357139,-0.171716027,-0.057100437,-0.246103655,-0.02415419,S_progra
-0.297360908,-0.025840505,-0.258570936,0.014426815,-0.245018523,0.015860222,-0.190740419,0.016874841,-0.150873483,0.063668152,0.031665698,0.090091266,0.127176573,0.064717146,0.355406801,0.044755202,0.393800352,0.011820365,0.36744132,-0.031164927,0.278466758,-0.040490209,0.228697496,-0.062069926,0.079292959,-0.059543946,-0.085236708,-0.037828963,-0.092751389,-0.014948975,-0.125039624,0.03876296,-0.17335382,-0.060126096,-0.243002147,-0.028963423,S_progra
